"campuslife.desire2learn.com","1358139600","1358744400","517"
"mylo2012.utas.edu.au","1358139600","1358744400","1346"
"advocislearningcentre.ca","1358139600","1358744400","385"
"communitech.desire2learn.com","1358139600","1358744400","615"
"ESATrainingServices.desire2learn.com","1358139600","1358744400","518"
"elearning.gafta.com","1358139600","1358744400","279"
"ltw.desire2learn.com","1358139600","1358744400","523"
"nerc.desire2learn.com","1358139600","1358744400","618"
"distance.scic.com","1358139600","1358744400","494"
"watsec.desire2learn.com","1358139600","1358744400","617"
"www.dekalbonlineacademy.org","1358139600","1358744400","396"
"courselink.uoguelph.ca","1358139600","1358744400","4375"
"mcs.ucourses.com","1358139600","1358744400","668"
"D2L.educ.queensu.ca","1358139600","1358744400","593"
"learn.readingfirstohio.org","1358139600","1358744400","2631"
"d2l.rosalindfranklin.edu","1358139600","1358744400","382"
"d2l.sdbor.edu","1358139600","1358744400","461"
"www.sreb-score.org","1358139600","1358744400","503"
"vln.ucourses.com","1358139600","1358744400","600"
"col.desire2learn.com","1358139600","1358744400","579"
"pdi.desire2learn.com","1358139600","1358744400","577"
"viqua.desire2learn.com","1358139600","1358744400","508"
"westernonline.wiu.edu","1358139600","1358744400","1164"
"d2l.virtualvirginia.org","1358139600","1358744400","523"
"online2.walshcollege.edu","1358139600","1358744400","559"
"d2l.viu.ca","1358139600","1358744400","449"
"nexus.uwinnipeg.ca","1358139600","1358744400","673"
"UTEC.desire2learn.com","1358139600","1358744400","439"
"lms.unb.ca","1358139600","1358744400","1783"
"universityofmanitoba.desire2learn.com","1358139600","1358744400","569"
"train.uco.edu","1358139600","1358744400","1089"
"mydesire2learn.com","1358139600","1358744400","409"
"siu.desire2learn.com","1358139600","1358744400","581"
"slate.sheridancollege.ca","1358139600","1358744400","2465"
"learn.radford.edu","1358139600","1358744400","416"
"worldclass.regis.edu","1358139600","1358744400","493"
"pdonline.eftours.com","1358139600","1358744400","626"
"weshare.eftours.com","1358139600","1358744400","488"
"d2l.bccampus.ca","1358139600","1358744400","650"
"online.camosun.ca","1358139600","1358744400","623"
"d2l.nlc.bc.ca","1358139600","1358744400","430"
"online.nwcc.bc.ca","1358139600","1358744400","764"
"ccis.ucourses.com","1358139600","1358744400","607"
"www.galluppathfinder.com","1358139600","1358744400","631"
"learn.strengths.org","1358139600","1358744400","542"
"trios.desire2learn.com","1358139600","1358744400","622"
"workforcecentralflorida.desire2learn.com","1358139600","1358744400","622"
"ytp.desire2learn.com","1358139600","1358744400","505"
"aose.desire2learnclient.com","1358139600","1358744400","292"
"islamic-college.desire2learnclient.com","1358139600","1358744400","296"
"olts.desire2learnclient.com","1358139600","1358744400","287"
"rvvs.desire2learnclient.com","1358139600","1358744400","308"
"biotalent.ucourses.com","1358139600","1358744400","480"
"oliver.ucourses.com","1358139600","1358744400","459"
"courses.problemgambling.ca","1358139600","1358744400","585"
"ifaparis.desire2learn.com","1358139600","1358744400","519"
"onlinelearning.nycc.edu","1358139600","1358744400","587"
"online.casb.com","1358139600","1358744400","411"
"d2l.coloradomesa.edu","1358139600","1358744400","411"
"dominicancollege.desire2learn.com","1358139600","1358744400","540"
"virtual.fctc.edu","1358139600","1358744400","449"
"hsfc.desire2learn.com","1358139600","1358744400","777"
"Teachers21.desire2learn.com","1358139600","1358744400","771"
"umanitoba.desire2learn.com","1358139600","1358744400","409"
"d2l.yorktech.edu","1358139600","1358744400","531"
"ECACS.Desire2Learn.com","1358139600","1358744400","515"
"elearning.my.pacifica.edu","1358139600","1358744400","436"
"stkate.desire2learn.com","1358139600","1358744400","928"
"tekura.desire2learn.com","1358139600","1358744400","985"
"adlc.desire2learn.com","1358139600","1358744400","555"
"d20online.desire2learn.com","1358139600","1358744400","584"
"bconline.broward.edu","1358139600","1358744400","454"
"charisbiblecollege.desire2learn.com","1358139600","1358744400","569"
"desales.desire2learn.com","1358139600","1358744400","580"
"durhamcollege.desire2learn.com","1358139600","1358744400","566"
"t-vols.org","1358139600","1358744400","904"
"egtc.desire2learn.com","1358139600","1358744400","585"
"gadoe.desire2learn.com","1358139600","1358744400","442"
"georgiasouthern.desire2learn.com","1358139600","1358744400","614"
"ehacc.hacc.edu","1358139600","1358744400","1121"
"otc.desire2learn.com","1358139600","1358744400","441"
"learningspace.ial.edu.sg","1358139600","1358744400","685"
"tvdsb-wlu.desire2learn.com","1358139600","1358744400","450"
"d2l.langara.bc.ca","1358139600","1358744400","805"
"D2L.lcc.edu","1358139600","1358744400","1476"
"d2l.macu.edu","1358139600","1358744400","404"
"my.marymountpv.edu","1358139600","1358744400","489"
"njvs.desire2learn.com","1358139600","1358744400","584"
"NMHU.desire2learn.com","1358139600","1358744400","484"
"learn.noodle.org","1358139600","1358744400","491"
"oaklandcc.desire2learn.com","1358139600","1358744400","569"
"d2l.oru.edu","1358139600","1358744400","453"
"oupprod.desire2learn.com","1358139600","1358744400","574"
"d2l.parkland.edu","1358139600","1358744400","527"
"d2l.pima.edu","1358139600","1358744400","447"
"www.dermatology.org.uk","1358139600","1358744400","418"
"mcgill.desire2learn.com","1358139600","1358744400","420"
"sso2.identity.uoguelph.ca","1358139600","1358744400","409"
"elearning.lasierra.edu","1358139600","1358744400","469"
"hcs.hrvlc.org","1358139600","1358744400","588"
"iwcs.hrvlc.org","1358139600","1358744400","449"
"d2lprod.service-now.com","1358139600","1358744400","763"
"d2lhelp.view.usg.edu","1358139600","1358744400","5688"
"helpdesk.desire2learn.com","1358139600","1358744400","594"
"vpn2.desire2learn.com","1358139600","1358744400","63"
"d2l.nwfsc.edu","1358139600","1358744400","674"
"desire2learn.com","1358139600","1358744400","83"
"uscga.desire2learn.com","1358139600","1358744400","454"
"ACPSchools.hrvlc.org","1358139600","1358744400","446"
"cpschools.hrvlc.org","1358139600","1358744400","434"
"gcps.hrvlc.org","1358139600","1358744400","438"
"ncps.hrvlc.org","1358139600","1358744400","409"
"nnps.hrvlc.org","1358139600","1358744400","538"
"nps.hrvlc.org","1358139600","1358744400","532"
"pcps.desire2learn.com","1358139600","1358744400","427"
"pps.hrvlc.org","1358139600","1358744400","435"
"southampton.hrvlc.org","1358139600","1358744400","405"
"secep.hrvlc.org","1358139600","1358744400","410"
"spsk12.hrvlc.org","1358139600","1358744400","524"
"sussex.hrvlc.org","1358139600","1358744400","416"
"vbschools.hrvlc.org","1358139600","1358744400","442"
"wjcc.hrvlc.org","1358139600","1358744400","436"
"desire2learndemo.com","1358139600","1358744400","95"
"desire2learn.4cd.edu","1358139600","1358744400","412"
"fhecommunity.desire2learn.com","1358139600","1358744400","469"
"pathways4u.desire2learn.com","1358139600","1358744400","522"
"edfuture.desire2learn.com","1358139600","1358744400","0"
"d2l.chipola.edu","1358139600","1358744400","469"
"online.fkcc.edu","1358139600","1358744400","451"
"oes.desire2learn.com","1358139600","1358744400","952"
"polk.desire2learn.com","1358139600","1358744400","517"
"hmh.desire2learn.com","1358139600","1358744400","487"
"mbmjconnect.desire2learn.com","1358139600","1358744400","492"
"elearn.jcsd1.us","1358139600","1358744400","913"
"learn.uwaterloo.ca","1358139600","1358744400","1201"
"learning.cica.ca","1358139600","1358744400","550"
"myacademy.pg.com","1358139600","1358744400","786"
"sftp01.desire2learn.com","1358139600","1358744400","167"
"sftp02.desire2learn.com","1358139600","1358744400","165"
"conestoga.desire2learn.com","1358139600","1358744400","601"
"t1mgw.desire2learn.com","1358139600","1358744400","293"
"lmscloud.desire2learndemo.com","1358139600","1358744400","2241"
"neiu.desire2learn.com","1358139600","1358744400","603"
"mailgw.desire2learn.com","1358139600","1358744400","71"
"t1mgw.desire2learn.com","1358139600","1358744400","90"
"ausmgw.desire2learn.com","1358139600","1358744400","263"
"hisdelearn.org","1358139600","1358744400","554"
"ausmgw.desire2learn.com","1358139600","1358744400","1057"
"d2l.sccsc.edu","1358139600","1358744400","786"
"cwonline.desire2learn.com","1358139600","1358744400","528"
"shs.desire2learn.com","1358139600","1358744400","600"
"mosaic.desire2learn.com","1358139600","1358744400","547"
"riversideresearch.desire2learn.com","1358139600","1358744400","670"
"nuance.desire2learn.com","1358139600","1358744400","1108"
"lfd.desire2learn.com","1358139600","1358744400","796"
"vhs-ves.desire2learn.com","1358139600","1358744400","537"
"hqrs.desire2learn.com","1358139600","1358744400","616"
"csdceo.desire2learn.com","1358139600","1358744400","816"
"dougsteamer.desire2learn.com","1358139600","1358744400","744"
"pearsonncs.cds.desire2learn.com","1358139600","1358744400","361"
"oupscorm.desire2learn.com","1358139600","1358744400","488"
"oupuat.desire2learn.com","1358139600","1358744400","491"
"api.d2lbinder.com","1358139600","1358744400","1805"
"azdiocese.desire2learn.com","1358139600","1358744400","619"
"edudentity.com","1358139600","1358744400","992"
"ep.edudentity.com","1358139600","1358744400","1126"
"ihm.desire2learn.com","1358139600","1358744400","564"
"uco.desire2learn.com","1358139600","1358744400","1260"
"usmgw.desire2learn.com","1358139600","1358744400","1064"
"learn.umuc.edu","1358139600","1358744400","533"
"UMUC-demo.desire2learn.com","1358139600","1358744400","559"
"umuc.desire2learn.com","1358139600","1358744400","559"
"{"error":{"statuscode":403,"statusdesc":"Forbidden"}}mcgill.desire2learn.com{"summary":{"responsetime":{"to":1359694800,"from":1357016400","465"
